text|en-US-AlloyTurboMultilingualNeural|en-US-AndrewMultilingualNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural|label
prepare this pitch note for my startup, but Nisha, if mess up, you’re pitching to the trash bin|529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |529_prepare_this_pitch_note_for_my_startup_but_Nisha_if_mess_up_youre_pitching_to_the_trash_bin.wav |1
draft this poem for my GF, and listen, Nisha, one awkward rhyme and it’s over for you|530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |530_draft_this_poem_for_my_GF_and_listen_Nisha_one_awkward_rhyme_and_its_over_for_you.wav |1
draft a get-well-soon text, and Nisha, don’t make it sound like a condolence note again|531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |531_draft_a_getwellsoon_text_and_Nisha_dont_make_it_sound_like_a_condolence_note_again.wav |1
write an angry but polite message to my service provider, and Nisha, don’t soften it too much|532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |532_write_an_angry_but_polite_message_to_my_service_provider_and_Nisha_dont_soften_it_too_much.wav |1
send a text to my sister about the party, but Nisha, one emoji mistake and you’re lagging tonight|533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |533_send_a_text_to_my_sister_about_the_party_but_Nisha_one_emoji_mistake_and_youre_lagging_tonight.wav |1
prepare a reply for my HR mail, and Nisha, no weird grammar this time or I’m switching tools|534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |534_prepare_a_reply_for_my_HR_mail_and_Nisha_no_weird_grammar_this_time_or_Im_switching_tools.wav |1
send a romantic message to my partner, but Nisha, no “roses are red” this time or crash incoming|535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |535_send_a_romantic_message_to_my_partner_but_Nisha_no_roses_are_red_this_time_or_crash_incoming.wav |1
Nisha, remind me to|536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |536_Nisha_remind_me_to.wav |1
hey Nisha, remind me at|537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |537_hey_Nisha_remind_me_at.wav |1
Nisha, set a reminder to|538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |538_Nisha_set_a_reminder_to.wav |1
hey Nisha, don’t forget to remind me about the call at 3 PM|539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |539_hey_Nisha_dont_forget_to_remind_me_about_the_call_at_3_PM.wav |1
hey nisha set sharp wake alarm at six fifteen|540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |540_hey_nisha_set_sharp_wake_alarm_at_six_fifteen.wav |1
yo nisha, slap me with a 6am wakeup call tomorrow|541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |541_yo_nisha_slap_me_with_a_6am_wakeup_call_tomorrow.wav |1
Nisha, write to Riya and ask if she’s alive or still ghosting me|542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |542_Nisha_write_to_Riya_and_ask_if_shes_alive_or_still_ghosting_me.wav |1
Nisha, tell mom I’ll be home by 8, no drama pls|543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |543_Nisha_tell_mom_Ill_be_home_by_8_no_drama_pls.wav |1
Nisha, drop a message to Neel: better not ditch me today|544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |544_Nisha_drop_a_message_to_Neel_better_not_ditch_me_today.wav |1
Nisha, remind my roommate to not finish MY snacks again pls|545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |545_Nisha_remind_my_roommate_to_not_finish_MY_snacks_again_pls.wav |1
Nisha, message to Arjun: bring the charger or face consequences|546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |546_Nisha_message_to_Arjun_bring_the_charger_or_face_consequences.wav |1
Nisha, tell mom ate already even if didn’t… she worries too much|547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |547_Nisha_tell_mom_ate_already_even_if_didnt_she_worries_too_much.wav |1
Nisha, ask my brother if he fed the dog or should call PETA|548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |548_Nisha_ask_my_brother_if_he_fed_the_dog_or_should_call_PETA.wav |1
Nisha, tell Ravi: no don’t forgive yet but I’m bored so hey|549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |549_Nisha_tell_Ravi_no_dont_forgive_yet_but_Im_bored_so_hey.wav |1
Nisha, send to Ritu: your playlist saved my mood today, thanks man|550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |550_Nisha_send_to_Ritu_your_playlist_saved_my_mood_today_thanks_man.wav |1
Nisha, ask Rohan: did see the memes sent or are blind?|551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |551_Nisha_ask_Rohan_did_see_the_memes_sent_or_are_blind.wav |1
Nisha, tell my bestie miss her face (but don’t make it weird)|552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |552_Nisha_tell_my_bestie_miss_her_face_but_dont_make_it_weird.wav |1
Nisha, send to my friend: are home or still roaming like a ghost?|553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |553_Nisha_send_to_my_friend_are_home_or_still_roaming_like_a_ghost.wav |1
Nisha, write to Nila: what are wearing tomorrow? don’t copy me again|554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |554_Nisha_write_to_Nila_what_are_wearing_tomorrow_dont_copy_me_again.wav |1
Nisha, ask Sam: did watch the episode or spoilers are safe?|555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |555_Nisha_ask_Sam_did_watch_the_episode_or_spoilers_are_safe.wav |1
Nisha, write a passive-aggressive msg to my ex roommate about dishes|556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |556_Nisha_write_a_passiveaggressive_msg_to_my_ex_roommate_about_dishes.wav |1
Nisha, send to Ravi: your crush is coming today, comb your hair this time|557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |557_Nisha_send_to_Ravi_your_crush_is_coming_today_comb_your_hair_this_time.wav |1
Nisha, tell Neha: if fail this test, it’s partially your fault|558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |558_Nisha_tell_Neha_if_fail_this_test_its_partially_your_fault.wav |1
Nisha, drop a msg to mom: today’s food was fire, tell grandma also|559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |559_Nisha_drop_a_msg_to_mom_todays_food_was_fire_tell_grandma_also.wav |1
Nisha, message to that annoying class group: mute mode ON forever|560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |560_Nisha_message_to_that_annoying_class_group_mute_mode_ON_forever.wav |1
Nisha, write to Didi: do NOT post my childhood pic again, pls have mercy|561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |561_Nisha_write_to_Didi_do_NOT_post_my_childhood_pic_again_pls_have_mercy.wav |1
Nisha, send: hi, just checking if you’re still mad or can exist now?|562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |562_Nisha_send_hi_just_checking_if_youre_still_mad_or_can_exist_now.wav |1
Nisha, msg my cousin: nani said didn’t call. now suffer|563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |563_Nisha_msg_my_cousin_nani_said_didnt_call_now_suffer.wav |1
Nisha, write to Varsha: your birthday gift is late but my love isn’t|564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |564_Nisha_write_to_Varsha_your_birthday_gift_is_late_but_my_love_isnt.wav |1
Nisha, tell Mitali: dreamt of pani puri again. help|565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |565_Nisha_tell_Mitali_dreamt_of_pani_puri_again_help.wav |1
Nisha, send to my junior: good luck for the exam, don’t panic like me|566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |566_Nisha_send_to_my_junior_good_luck_for_the_exam_dont_panic_like_me.wav |1
Nisha, ask my buddy: u up for night walk or just vibes only?|567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |567_Nisha_ask_my_buddy_u_up_for_night_walk_or_just_vibes_only.wav |1
Nisha, send a weird but sweet message to my crush, vibes only|568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |568_Nisha_send_a_weird_but_sweet_message_to_my_crush_vibes_only.wav |1
