text|en-US-AlloyTurboMultilingualNeural|en-US-AndrewMultilingualNeural|en-US-AvaMultilingualNeural|en-US-BrandonMultilingualNeural|en-US-BrianMultilingualNeural|en-US-ChristopherMultilingualNeural|en-US-CoraMultilingualNeural|en-US-DavisMultilingualNeural|label
Nisha and I are going to the mall this afternoon.|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|393_Nisha_and_I_are_going_to_the_mall_this_afternoon.wav|0
Are you ready to leave now?|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|394_Are_you_ready_to_leave_now.wav|0
I’m completely lost, where are we supposed to be going?|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|395_Im_completely_lost_where_are_we_supposed_to_be_going.wav|0
I’m so tired of this weather.|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|396_Im_so_tired_of_this_weather.wav|0
I’m just gonna take a quick shower and then we can go.|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|397_Im_just_gonna_take_a_quick_shower_and_then_we_can_go.wav|0
I hope they have some vegetarian options on the menu.|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|398_I_hope_they_have_some_vegetarian_options_on_the_menu.wav|0
The cat is being so lazy today.|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|399_The_cat_is_being_so_lazy_today.wav|0
I wish I could have a day off just to relax.|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|400_I_wish_I_could_have_a_day_off_just_to_relax.wav|0
That's a really good point you're making.|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|401_Thats_a_really_good_point_youre_making.wav|0
I was just about to say that, actually.|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|402_I_was_just_about_to_say_that_actually.wav|0
Let's not forget to pick up the dry cleaning.|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|403_Lets_not_forget_to_pick_up_the_dry_cleaning.wav|0
I can't believe how much the kids have grown.|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|404_I_cant_believe_how_much_the_kids_have_grown.wav|0
Did you see what Nisha posted on Instagram?|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|405_Did_you_see_what_Nisha_posted_on_Instagram.wav|0
The laundry needs to be done today.|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|406_The_laundry_needs_to_be_done_today.wav|0
I’ll give you a call back later, okay?|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|407_Ill_give_you_a_call_back_later_okay.wav|0
That was a tough workout, I'm exhausted.|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|408_That_was_a_tough_workout_Im_exhausted.wav|0
I really like your new shoes.|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|409_I_really_like_your_new_shoes.wav|0
I think I'll just have some tea.|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|410_I_think_Ill_just_have_some_tea.wav|0
What a beautiful sunset, you guys.|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|411_What_a_beautiful_sunset_you_guys.wav|0
My sister called me earlier.|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|412_My_sister_called_me_earlier.wav|0
I really hope this works out for us.|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|413_I_really_hope_this_works_out_for_us.wav|0
Do you have any plans for the next long weekend?|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|414_Do_you_have_any_plans_for_the_next_long_weekend.wav|0
I can't seem to find the remote.|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|415_I_cant_seem_to_find_the_remote.wav|0
That reminds me, I need to send that email.|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|416_That_reminds_me_I_need_to_send_that_email.wav|0
The wifi is a little slow today.|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|417_The_wifi_is_a_little_slow_today.wav|0
We need to make a reservation for dinner tonight.|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|418_We_need_to_make_a_reservation_for_dinner_tonight.wav|0
It was nice talking to you all.|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|419_It_was_nice_talking_to_you_all.wav|0
I have so much on my plate right now.|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|420_I_have_so_much_on_my_plate_right_now.wav|0
I’m just going to take a quick break.|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|421_Im_just_going_to_take_a_quick_break.wav|0
Nisha, I can't believe you did that!|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|422_Nisha_I_cant_believe_you_did_that.wav|0
What a wonderful surprise, honestly.|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|423_What_a_wonderful_surprise_honestly.wav|0
I'm so excited for what's next.|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|424_Im_so_excited_for_whats_next.wav|0
We need to get some more coffee.|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|425_We_need_to_get_some_more_coffee.wav|0
I’m running on empty, for real.|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|426_Im_running_on_empty_for_real.wav|0
I think I'll just stick with water, thank you.|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|427_I_think_Ill_just_stick_with_water_thank_you.wav|0
The meeting was a lot shorter than I expected.|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|428_The_meeting_was_a_lot_shorter_than_I_expected.wav|0
How was your trip? Did you have a good time?|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|429_How_was_your_trip_Did_you_have_a_good_time.wav|0
I just got a text from my boss.|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|430_I_just_got_a_text_from_my_boss.wav|0
Did you remember to lock the door behind you?|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|431_Did_you_remember_to_lock_the_door_behind_you.wav|0
I’m not sure about that, let me double-check.|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|432_Im_not_sure_about_that_let_me_doublecheck.wav|0
The garden is looking amazing this year.|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|433_The_garden_is_looking_amazing_this_year.wav|0
I need a new phone, mine is so old.|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|434_I_need_a_new_phone_mine_is_so_old.wav|0
I think I'll just read for a little while.|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|435_I_think_Ill_just_read_for_a_little_while.wav|0
That’s a great idea, let’s do it.|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|436_Thats_a_great_idea_lets_do_it.wav|0
I can't find my wallet anywhere.|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|437_I_cant_find_my_wallet_anywhere.wav|0
The new neighbors seem really nice.|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|438_The_new_neighbors_seem_really_nice.wav|0
Do you know where the nearest gas station is?|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|439_Do_you_know_where_the_nearest_gas_station_is.wav|0
I’m starving, what are we eating?|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|440_Im_starving_what_are_we_eating.wav|0
This is a pretty good playlist.|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|441_This_is_a_pretty_good_playlist.wav|0
I just got an alert on my phone.|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|442_I_just_got_an_alert_on_my_phone.wav|0
How was the concert? Did you have fun?|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|443_How_was_the_concert_Did_you_have_fun.wav|0
The kids are watching a cartoon right now.|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|444_The_kids_are_watching_a_cartoon_right_now.wav|0
I’m going to go to the gym tomorrow.|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|445_Im_going_to_go_to_the_gym_tomorrow.wav|0
I think I’m just going to have a bowl of cereal.|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|446_I_think_Im_just_going_to_have_a_bowl_of_cereal.wav|0
We should go to the park this weekend.|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|447_We_should_go_to_the_park_this_weekend.wav|0
That's a really funny story.|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|448_Thats_a_really_funny_story.wav|0
I have to go pick up the kids from practice.|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|449_I_have_to_go_pick_up_the_kids_from_practice.wav|0
Did you see the news this morning?|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|450_Did_you_see_the_news_this_morning.wav|0
I think I left my keys in the car.|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|451_I_think_I_left_my_keys_in_the_car.wav|0
My shoulders are so sore from the workout.|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|452_My_shoulders_are_so_sore_from_the_workout.wav|0
Nisha, can you please tell me what you think?|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|453_Nisha_can_you_please_tell_me_what_you_think.wav|0
I’m so excited to see the new exhibit at the museum.|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|454_Im_so_excited_to_see_the_new_exhibit_at_the_museum.wav|0
I really don’t know what to do about this.|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|455_I_really_dont_know_what_to_do_about_this.wav|0
This is a little more complicated than I thought.|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|456_This_is_a_little_more_complicated_than_I_thought.wav|0
